VTX,  IDX,  gl_Position.x,  gl_Position.y,  gl_Position.z,  gl_Position.w
798,  449,  -100.4126,   532.30255,  -134.39587,  -133.85751
799,  448,  -112.96169,   691.53125,  -189.9165,  -189.36227
800,  450,  -112.90356,   560.21759,  -193.67542,  -193.12012
801,  451,   79.28461,  -10.89887,   62.89171,   63.37367
802,  452,   81.66531,  -20.55811,   81.15823,   81.63499
803,  453,   79.28461,  -43.97588,   61.93935,   62.4216
804,  453,   79.28461,  -43.97588,   61.93935,   62.4216
805,  452,   81.66531,  -20.55811,   81.15823,   81.63499
806,  454,   81.66531,  -53.63512,   80.20589,   80.68291
807,  455,   79.28461,  -10.89887,   62.89171,   63.37367
808,  456,   76.98076,   10.84761,   81.87199,   82.34854
809,  452,   81.66531,  -20.55811,   81.15823,   81.63499
810,  457,   74.6001,   20.50679,   63.60556,   64.08733
811,  456,   76.98076,   10.84761,   81.87199,   82.34854
812,  455,   79.28461,  -10.89887,   62.89171,   63.37367
813,  458,  -73.91451,   372.78802,  -274.07642,  -273.49814
814,  459,  -79.61102,   391.89972,  -316.70248,  -316.11203
815,  460,  -73.91447,   132.27525,  -281.00128,  -280.42102
816,  460,  -73.91447,   132.27525,  -281.00128,  -280.42102
817,  459,  -79.61102,   391.89972,  -316.70248,  -316.11203
818,  461,  -79.61099,   154.76427,  -323.53012,  -322.93771
819,  462,   86.76521,   460.6601,  -339.14694,  -338.55008
820,  463,   86.57416,   453.0592,  -324.77298,  -324.18021
821,  464,   86.76519,   606.48889,  -334.94827,  -334.35257
822,  464,   86.76519,   606.48889,  -334.94827,  -334.35257
823,  463,   86.57416,   453.0592,  -324.77298,  -324.18021
824,  465,   86.57413,   598.888,  -320.57425,  -319.9827
825,  466,   70.10603,   54.28485,   83.31871,   83.79483
826,  467,   76.98076,   10.84761,   81.87199,   82.34854
827,  468,   67.71402,   63.93933,   65.06116,   65.54251
828,  468,   67.71402,   63.93933,   65.06116,   65.54251
829,  467,   76.98076,   10.84761,   81.87199,   82.34854
830,  469,   74.6001,   20.50679,   63.60556,   64.08733
831,  470,   86.57416,   453.0592,  -324.77298,  -324.18021
832,  471,   66.88882,   437.57776,  -295.49606,  -294.91171
833,  472,   86.57413,   598.888,  -320.57425,  -319.9827
834,  472,   86.57413,   598.888,  -320.57425,  -319.9827
835,  471,   66.88882,   437.57776,  -295.49606,  -294.91171
836,  473,   66.88879,   583.40656,  -291.29739,  -290.7142
837,  474,   55.75431,   127.57494,  -269.12347,  -268.5466
838,  475,   44.76844,   127.5016,  -268.98477,  -268.40796
839,  476,   55.75429,   273.40363,  -264.92474,  -264.34909
840,  476,   55.75429,   273.40363,  -264.92474,  -264.34909
841,  475,   44.76844,   127.5016,  -268.98477,  -268.40796
842,  477,   44.76842,   273.33032,  -264.78607,  -264.21045
843,  478,   44.76844,   127.5016,  -268.98477,  -268.40796
844,  479,   20.25775,   127.28059,  -268.56686,  -267.99014
845,  477,   44.76842,   273.33032,  -264.78607,  -264.21045
846,  480,   55.75429,   273.40363,  -264.92474,  -264.34909
847,  477,   44.76842,   273.33032,  -264.78607,  -264.21045
848,  481,   55.75426,   419.19214,  -260.7272,  -260.15274
849,  477,   44.76842,   273.33032,  -264.78607,  -264.21045
850,  479,   20.25775,   127.28059,  -268.56686,  -267.99014
851,  482,   20.25773,   273.10931,  -264.36813,  -263.79263
852,  479,   20.25775,   127.28059,  -268.56686,  -267.99014
853,  483,   6.11211,   127.15892,  -268.33679,  -267.76016
854,  482,   20.25773,   273.10931,  -264.36813,  -263.79263
855,  482,   20.25773,   273.10931,  -264.36813,  -263.79263
856,  483,   6.11211,   127.15892,  -268.33679,  -267.76016
857,  484,   6.11209,   272.98761,  -264.13806,  -263.56265
858,  481,   55.75426,   419.19214,  -260.7272,  -260.15274
859,  477,   44.76842,   273.33032,  -264.78607,  -264.21045
860,  485,   44.76841,   419.11884,  -260.5885,  -260.0141
861,  477,   44.76842,   273.33032,  -264.78607,  -264.21045
862,  482,   20.25773,   273.10931,  -264.36813,  -263.79263
